Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Rusting Golem,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rustmouth Ogre,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Rustrazor Butcher,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Rustspore Ram,                   0.27,  0.03,   0.27,   0.31,   0.25,  0.00,   3
Rysorian Badger,                 1.67,  0.00,   1.67,   1.67,   1.67,  0.00,   1
Ryusei, the Falling Star (CHK),   2.02,  0.71,   2.01,   3.99,   0.99,  0.15,  15
Ryusei, the Falling Star (PRE),   2.35,  0.33,   2.35,   2.82,   2.12,  0.00,   3
Saber Ants,                      0.39,  0.11,   0.39,   0.50,   0.28,  0.00,   2
Sabertooth Alley Cat,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sabertooth Cobra,                0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Sabertooth Nishoba,              1.33,  0.26,   1.33,   1.62,   0.99,  0.00,   3
Sabretooth Tiger (5th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sabretooth Tiger (6th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sabretooth Tiger (7th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sabretooth Tiger (8th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sabretooth Tiger (IA),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacellum Archers,                0.39,  0.11,   0.39,   0.50,   0.28,  0.00,   2
Sacellum Godspeaker,             0.45,  0.32,   0.45,   1.00,   0.01,  0.00,  29
Sachi, Daughter of Seshiro,      0.53,  0.03,   0.53,   0.56,   0.50,  0.00,   2
Sacred Boon (5th),               4.12,  3.88,   4.12,   8.00,   0.25,  0.01,   2
Sacred Boon (IA),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacred Foundry,                  6.15,  2.19,   6.25,  10.49,   2.18,  0.02,  74
Sacred Ground (7th),             0.97,  0.35,   0.97,   1.25,   0.48, -0.00,   3
Sacred Ground (8th),             0.75,  0.64,   0.93,   2.50,   0.25,  0.00,  10
Sacred Ground (9th),             1.49,  0.68,   1.37,   2.25,   0.25,  0.00,  10
Sacred Ground (ST),              0.58,  0.34,   0.58,   1.00,   0.25,  0.01,   5
Sacred Guide,                    0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Sacred Mesa (MI),                3.95,  0.00,   3.95,   3.95,   3.95,  0.00,   1
Sacred Mesa (TSB),               0.62,  0.37,   0.62,   1.25,   0.25,  0.00,  22
Sacred Nectar (7th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacred Nectar (8th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacred Nectar (9th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacred Prey,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacred Rites,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sacrifice,                       0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Sacrifice (A),                   0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Sacrifice (B),                   1.14,  0.00,   1.14,   1.14,   1.14,  0.00,   1
Sacrifice (U),                   0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Sadistic Augermage,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sadistic Glee,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sadistic Sacrament,              0.83,  0.54,   0.91,   2.97,   0.01, -0.01, 333
Safe Haven (CH),                 1.12,  0.87,   1.12,   1.99,   0.25,  0.00,   2
Safe Haven (DK),                 0.83,  0.63,   1.12,   2.26,   0.33,  0.00,   5
Safe Haven (TSB),                0.87,  0.59,   0.87,   1.65,   0.25,  0.00,   5
Safe Passage,                    0.56,  0.00,   0.56,   0.56,   0.56,  0.00,   1
Safeguard,                       0.67,  0.33,   0.67,   1.00,   0.33, -0.00,   2
Safehold Duo,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Safehold Elite,                  0.69,  0.45,   0.69,   1.14,   0.25,  0.00,   2
Safehold Sentry,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Safewright Quest,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Saffi Eriksdotter,               0.55,  0.36,   0.55,   1.50,   0.25,  0.00,  24
Sage Aven (9th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Sage Aven (ONS),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage Owl (10th),                 0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Sage Owl (6th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage Owl (7th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage Owl (8th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage Owl (M10),                  0.56,  0.00,   0.56,   0.56,   0.56,  0.00,   1
Sage Owl (WL),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage of Epityr,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Sage of Fables,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage of Lat-Nam (8th),           0.66,  0.24,   0.66,   1.00,   0.48,  0.00,   3
Sage of Lat-Nam (AQ),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sage's Dousing,                  0.41,  0.13,   0.41,   0.50,   0.18,  0.00,   5
Sage's Knowledge,                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Sages of the Anima,              0.40,  0.38,   0.48,   1.50,   0.04, -0.00,  27
Sailmonger,                      0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Sakashima the Impostor,          0.61,  1.01,   0.98,   3.50,   0.01,  0.00,   8
Sakura-Tribe Elder,              0.30,  0.16,   0.30,   0.50,   0.01, -0.00,  10
Sakura-Tribe Scout,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sakura-Tribe Springcaller,       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Salt Flats,                      0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Salt Marsh (8th),                0.50,  0.28,   0.50,   1.10,   0.25, -0.00,   8
Salt Marsh (IN),                 0.50,  0.36,   0.50,   1.08,   0.16, -0.00,   7
Saltblast,                       0.26,  0.02,   0.26,   0.29,   0.25,  0.00,   3
Saltcrusted Steppe,              0.35,  0.11,   0.35,   0.50,   0.25, -0.01,   8
Saltfield Recluse,               0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Saltskitter,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Salvage Slasher,                 0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Salvage Titan,                   0.50,  0.83,   0.66,   2.13,   0.01,  0.00,  40
Salvaging Station,               0.54,  0.37,   0.54,   1.10,   0.16, -0.00,  11
Samite Alchemist,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Samite Archer,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Blessing,                 0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Samite Censer-Bearer,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Elder,                    0.40,  0.32,   0.40,   0.99,   0.01, -0.00,   5
Samite Healer (10th),            0.30,  0.01,   0.30,   0.31,   0.29,  0.00,   2
Samite Healer (4th),             0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Samite Healer (5th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Healer (6th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Healer (7th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Healer (8th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Healer (9th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Healer (A),               0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Samite Healer (B),               0.35,  0.00,   0.35,   0.35,   0.35,  0.03,   2
Samite Healer (RV),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Ministration,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Samite Pilgrim,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Samite Sanctuary,                0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Samurai Enforcers,               0.35,  0.15,   0.35,   0.56,   0.25,  0.00,   3
Samurai of the Pale Curtain,     0.34,  0.22,   0.34,   0.75,   0.08,  0.00,   6
Sanctimony (7th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sanctimony (8th),                0.25,  0.08,   0.25,   0.35,   0.15,  0.00,   3
Sanctimony (UD),                 0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Sanctum Custodian,               0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Sanctum Gargoyle,                0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Sanctum Guardian (9th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Sanctum Plowbeast,               0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Sand Golem,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sand Silos (5th),                1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Sand Silos (FE),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sand Squid,                      0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Sandals of Abdallah,             3.70,  0.76,   3.70,   4.46,   2.95,  0.88,   2
Sandbar Crocodile,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandbar Merfolk,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandbar Serpent,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sands of Time,                   0.87,  0.54,   0.87,   1.69,   0.25,  0.00,   4
Sandskin,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandsower,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandstone Deadfall,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandstone Needle,                0.49,  0.07,   0.49,   0.56,   0.42,  0.00,   2
Sandstone Warrior (9th),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandstone Warrior (TE),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sandstorm,                       0.05,  0.65,   0.27,   2.22,   0.01, -0.00,  10
Sandstorm (4th),                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Sandstorm (AN),                  0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Sandstorm Eidolon,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sangrite Backlash,               0.54,  0.33,   0.54,   1.00,   0.25,  0.00,   3
Sangrite Surge,                  0.42,  0.12,   0.42,   0.50,   0.25, -0.00,   3
Sangrophage,                     0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Sanguine Bond,                   1.31,  0.57,   1.36,   3.88,   0.25, -0.00, 228
Sanguine Guard,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sanguine Praetor,                0.33,  0.09,   0.33,   0.50,   0.25, -0.00,   5
Sanity Gnawers,                  0.49,  0.17,   0.49,   0.66,   0.32,  0.00,   2
Sanity Grinding,                 2.06,  1.38,   2.33,   5.62,   0.84,  0.08,  24
Sapling of Colfenor,             0.89,  0.51,   0.95,   2.00,   0.25, -0.00,  17
Sapphire Charm,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Sapphire Leech,                  0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Sapphire Medallion,              4.70,  2.11,   4.37,   6.94,   0.01,  0.00,  14
Saprazzan Bailiff,               0.75,  0.25,   0.75,   1.00,   0.50,  0.00,   2
Saprazzan Breaker,               0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Saprazzan Cove,                  0.52,  0.03,   0.52,   0.56,   0.50,  0.00,   3
Saprazzan Heir,                  1.11,  0.26,   1.11,   1.45,   0.75,  0.09,   6
Saprazzan Legate,                0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Saprazzan Outrigger,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Saprazzan Raider,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Saprazzan Skerry,                0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Saproling Burst,                 1.45,  0.85,   1.41,   3.24,   0.25,  0.11,  12
Saproling Cluster,               0.53,  0.63,   0.82,   1.99,   0.33,  0.00,   5
Saproling Infestation,           0.62,  0.22,   0.62,   1.00,   0.45, -0.00,   4
Saproling Symbiosis,             2.50,  1.30,   2.90,   5.33,   0.99, -0.00,  13
Saproling Token,                 0.10,  0.00,   0.10,   0.10,   0.09, -0.00,   5
Sapseep Forest,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sarcatog,                        0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Sarcomancy,                      4.08,  2.07,   4.51,   8.00,   1.04, -0.04,  20
Sarcomite Myr,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Sarkhan Vol,                     8.26,  2.00,   8.44,  15.21,   0.99, -0.01,  90
Sarpadian Empires, Vol. VII,     0.79,  0.23,   0.79,   0.99,   0.49, -0.02,   9
Sasaya, Orochi Ascendant,        0.52,  0.13,   0.52,   0.68,   0.37, -0.00,   3
Savaen Elves,                    0.28,  0.05,   0.28,   0.37,   0.25,  0.00,   4
Savage Beating,                  0.89,  0.15,   0.89,   1.00,   0.68,  0.09,   3
Savage Conception,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Savage Firecat,                  0.82,  0.75,   1.24,   2.50,   0.54,  0.00,   4
Savage Gorilla,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Savage Hunger,                   0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Savage Lands,                    1.24,  0.42,   1.24,   2.22,   0.48,  0.00,  52
Savage Offensive,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Savage Silhouette,               0.29,  0.12,   0.29,   0.56,   0.12, -0.00,   8
Savage Thallid,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Savage Twister (GPT),            0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Savage Twister (MI),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Savannah,                       23.45, 11.98,  24.74,  70.00,   0.49, -0.06,  95
Savannah (A),                  118.25,  0.75, 118.25, 119.00, 117.50,  0.00,   2
Savannah (B),                   47.89, 35.99,  61.91, 118.00,  33.33,  2.92,   5
Savannah (U),                   30.42,  7.52,  34.48,  49.64,  27.50, -0.08,   8
Savannah Lions (4th),            3.17,  1.52,   2.61,   4.47,   0.50,  0.00,  14
Savannah Lions (8th),            1.78,  1.22,   2.31,   4.45,   0.99, -0.10,  10
Savannah Lions (9th),            2.14,  2.66,   2.57,   4.95,   0.25, -0.00,  30
Savannah Lions (A),             59.22,  6.50,  59.22,  65.72,  52.72,  0.00,   2
Savannah Lions (B),             57.16,  2.22,  57.16,  59.99,  54.99,  0.00,   4
Savannah Lions (RV),             2.31,  2.22,   2.83,   9.72,   0.76, -0.00,  14
Savannah Lions (U),              6.48,  2.42,   6.49,   9.74,   3.27, -0.00,   7
Savor the Moment,                0.64,  1.05,   1.07,   3.50,   0.25,  0.00,  13
Savra, Queen of the Golgari,     0.66,  0.37,   0.66,   1.50,   0.25,  0.00,  16
Sawback Manticore,               0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Sawtooth Loon,                   0.22,  0.04,   0.22,   0.26,   0.17, -0.00,   2
Sawtooth Ogre,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Sawtooth Thresher,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scab-Clan Mauler,                0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Scabland,                        0.62,  0.12,   0.62,   0.75,   0.50,  0.00,   2
Scald,                           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scalding Salamander,             0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Scalding Tarn,                  11.83,  3.46,  11.78,  24.99,   0.01, -0.05, 911
Scalding Tongs,                  0.75,  0.25,   0.75,   1.00,   0.49, -0.00,   4
Scale of Chiss-Goria,            0.19,  0.07,   0.19,   0.26,   0.12,  0.00,   2
Scalebane's Elite,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scaled Hulk,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scaled Wurm (5th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scaled Wurm (6th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scaled Wurm (9th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Scaled Wurm (IA),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scalpelexis (10th),              0.68,  0.44,   0.68,   1.50,   0.25, -0.00,  21
Scalpelexis (JUD),               1.07,  0.50,   1.07,   1.89,   0.31, -0.00,   5
Scandalmonger,                   0.27,  0.00,   0.27,   0.27,   0.27,  0.00,   1
Scapegoat,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scapeshift,                      1.34,  0.82,   1.51,   4.00,   0.25,  0.01,  34
Scar,                            0.65,  0.40,   0.65,   1.05,   0.25,  0.00,   2
Scarab of the Unseen,            0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Scarblade Elite,                 0.58,  0.38,   0.58,   1.29,   0.01,  0.00,  23
Scare Tactics,                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Scarecrone,                      1.01,  0.43,   1.01,   1.92,   0.49, -0.00,  12
Scarecrow,                       0.07,  0.88,   0.51,   2.25,   0.01, -0.02,   5
Scarland Thrinax,                0.30,  0.09,   0.30,   0.50,   0.25,  0.00,   6
Scarred Puma,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scarred Vinebreeder,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scars of the Veteran,            0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Scarscale Ritual,                0.33,  0.60,   0.68,   1.70,   0.25,  0.00,   4
Scarwood Bandits,                0.95,  0.05,   0.95,   1.00,   0.90,  0.00,   2
Scarwood Goblins,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Scarwood Hag,                    0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Scarwood Treefolk,               0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Scathe Zombies (10th),           0.30,  0.01,   0.30,   0.31,   0.28, -0.00,   2
Scathe Zombies (4th),            0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Scathe Zombies (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scathe Zombies (6th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Scathe Zombies (7th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
